idBusStop;stop;name_tc;name_en;latitude;longitude;name_sc;data_timestamp;modify_datetime
676;001706;志蓮淨苑, 鳳德道;Chi Lin Nunnery, Fung Tak Road;22.339979152091;114.20423019053;志莲净苑, 凤德道;2019-11-05T05:00:04+08:00;2019-11-05 16:41:19;
677;001707;浪澄灣, 海輝道;The Long Beach, Hoi Fai Road;22.319323142091;114.15653557053;浪澄湾, 海辉道;2019-11-05T05:00:04+08:00;2019-11-05 16:41:19;
678;001708;志蓮淨苑, 鳳德道;Chi Lin Nunnery, Fung Tak Road;22.339966572091;114.20453329053;志莲净苑, 凤德道;2019-11-05T05:00:04+08:00;2019-11-05 16:41:20;
679;001709;真鐸學校, 斧山道;Chun Tok School, Hammer Hill Road;22.339665222091;114.20712571053;真铎学校, 斧山道;2019-11-05T05:00:04+08:00;2019-11-05 16:41:21;
680;001710;宏景花園, 蒲崗村道;Grand View Garden, Po Kong Village Road;22.342339532091;114.20795619053;宏景花园, 蒲岗村道;2019-11-05T05:00:04+08:00;2019-11-05 16:41:22;
681;001711;慈民邨, 慈雲山道;Tsz Man Estate, Tsz Wan Shan Road;22.348646232091;114.20244688053;慈民邨, 慈云山道;2019-11-05T05:00:04+08:00;2019-11-05 16:41:22;
682;001712;慈安苑, 惠華街;Tsz On Court, Wai Wah Street;22.348682552091;114.20121856053;慈安苑, 惠华街;2019-11-05T05:00:04+08:00;2019-11-05 16:41:23;
683;001713;康柏苑龍柏閣, 碧雲道;Lung Pak House Hong Pak Court, Pik Wan Road;22.303338762091;114.23855204053;康柏苑龙柏阁, 碧云道;2019-11-05T05:00:04+08:00;2019-11-05 16:41:23;
684;001714;康雅苑, 碧雲道;Hong Nga Court, Pik Wan Road;22.304925952091;114.23827672053;康雅苑, 碧云道;2019-11-05T05:00:04+08:00;2019-11-05 16:41:24;
685;001715;德田邨德敬樓, 碧雲道;Tak King House Tak Tin Estate, Pik Wan Road;22.310986102091;114.23825612053;德田邨德敬楼, 碧云道;2019-11-05T05:00:04+08:00;2019-11-05 16:41:24;
686;001716;興田邨, 連德道;Hing Tin Estate, Lin Tak Road;22.313035182091;114.23952027053;兴田邨, 连德道;2019-11-05T05:00:04+08:00;2019-11-05 16:41:25;
687;001717;德田邨德康樓, 碧雲道;Tak Hong House Tak Tin Estate, Pik Wan Road;22.308291792091;114.23926786053;德田邨德康楼, 碧云道;2019-11-05T05:00:04+08:00;2019-11-05 16:41:26;
688;001718;上秀茂坪, 曉光街;Upper Sau Mau Ping, Hiu Kwong Street;22.315226752091;114.23630289053;上秀茂坪, 晓光街;2019-11-05T05:00:04+08:00;2019-11-05 16:41:26;
689;001719;秀茂坪邨秀明樓, 秀明道;Sau Ming House Sau Mau Ping Estate, Sau Ming Road;22.315962102091;114.23390320053;秀茂坪邨秀明楼, 秀明道;2019-11-05T05:00:04+08:00;2019-11-05 16:41:28;
690;001720;秀茂坪邨秀富樓, 秀明道;Sau Fu House Sau Mau Ping Estate, Sau Ming Road;22.317068912091;114.23225729053;秀茂坪邨秀富楼, 秀明道;2019-11-05T05:00:04+08:00;2019-11-05 16:41:28;
691;001721;秀茂坪邨秀樂樓, 秀明道;Sau Lok House Sau Mau Ping Estate, Sau Ming Road;22.321486752091;114.23063467053;秀茂坪邨秀乐楼, 秀明道;2019-11-05T05:00:04+08:00;2019-11-05 16:41:29;
692;001722;順安邨, 利安道;Shun On Estate, Lee On Road;22.328696782091;114.22693449053;顺安邨, 利安道;2019-11-05T05:00:04+08:00;2019-11-05 16:41:30;
693;001723;順利邨利恒樓, 利安道;Lee Hang House Shun Lee Estate, Lee On Road;22.333034892091;114.22420338053;顺利邨利恒楼, 利安道;2019-11-05T05:00:04+08:00;2019-11-05 16:41:30;
694;001724;五旬節聖潔會永光書院, 龍翔道;P.H.C. Wing Kwong College, Lung Chung Road;22.342346632091;114.18854505053;五旬节圣洁会永光书院, 龙翔道;2019-11-05T05:00:04+08:00;2019-11-05 16:41:31;
695;001725;畢架山花園, 龍翔道;Beacon Heights, Lung Cheung Road;22.341581972091;114.16679537053;毕架山花园, 龙翔道;2019-11-05T05:00:04+08:00;2019-11-05 16:41:31;
696;001726;厚德邨, 寶寧路;Hau Tak Estate, Po Ning Road;22.319380602091;114.26421254053;厚德邨, 宝宁路;2019-11-05T05:00:04+08:00;2019-11-05 16:41:33;
697;001727;重華路;Chung Wa Road;22.316955402091;114.26587841053;重华路;2019-11-05T05:00:04+08:00;2019-11-05 16:41:34;
698;001728;尚德邨尚智樓, 唐明街;Sheung Chi House Sheung Tak Estate, Tong Ming Street;22.311288322091;114.26075763053;尚德邨尚智楼, 唐明街;2019-11-05T05:00:04+08:00;2019-11-05 16:41:34;
699;001729;鳳德公園, 鳳德道;Fung Tak Park, Fung Tak Road;22.343233242091;114.19803696053;凤德公园, 凤德道;2019-11-05T05:00:04+08:00;2019-11-05 16:41:35;
700;001730;黃大仙廟, 黃大仙道;Wong Tai Sin Temple, Wong Tai Sin Road;22.343509052091;114.19402749053;黄大仙庙, 黄大仙道;2019-11-05T05:00:04+08:00;2019-11-05 16:41:35;
701;001731;竹園南邨趣園樓, 雅竹街;Tsui Yuen House Chuk Yuen South Estate, Nga Chuk Street;22.344345902091;114.19405191053;竹园南邨趣园楼, 雅竹街;2019-11-05T05:00:04+08:00;2019-11-05 16:41:36;
702;001732;竹園街市, 竹園道;Chuk Yuen Market, Chuk Yuen Road;22.345124952091;114.19268061053;竹园街市, 竹园道;2019-11-05T05:00:04+08:00;2019-11-05 16:41:36;
703;001733;天宏苑, 竹園道;Tin Wang Court, Chuk Yuen Road;22.344575372091;114.18642815053;天宏苑, 竹园道;2019-11-05T05:00:04+08:00;2019-11-05 16:41:37;
704;001734;天馬苑, 龍翔道;Tin Ma Court, Lung Cheung Road;22.342635352091;114.18641726053;天马苑, 龙翔道;2019-11-05T05:00:04+08:00;2019-11-05 16:41:38;
705;001735;竹園南邨趣園樓, 雅竹街;Tsui Yuen House Chuk Yuen South Estate, Nga Chuk Street;22.344252632091;114.19390378053;竹园南邨趣园楼, 雅竹街;2019-11-05T05:00:04+08:00;2019-11-05 16:41:38;
706;001736;南豐廣場, 培成路;Nan Fung Plaza, Pui Shing Road;22.315078612091;114.26410073053;南丰广场, 培成路;2019-11-05T05:00:04+08:00;2019-11-05 16:41:39;
707;001737;厚德邨, 寶寧路;Hau Tak Estate, Po Ning Road;22.319180322091;114.26406177053;厚德邨, 宝宁路;2019-11-05T05:00:04+08:00;2019-11-05 16:41:40;
708;001738;英明苑, 寶琳北路;Ying Ming Court, Po Lam Road North;22.327066292091;114.25610153053;英明苑, 宝琳北路;2019-11-05T05:00:04+08:00;2019-11-05 16:41:40;
709;001739;創紀之城, 觀塘道;Millennium City, Kwun Tong Road;22.313762022091;114.22238881053;创纪之城, 观塘道;2019-11-05T05:00:04+08:00;2019-11-05 16:41:41;
710;001741;創紀之城, 觀塘道;Millennium City, Kwun Tong Road;22.314072242091;114.22155800053;创纪之城, 观塘道;2019-11-05T05:00:04+08:00;2019-11-05 16:41:41;
711;001742;彩虹邨碧海樓, 彩虹邨通道;Pik Hoi House Choi Hung Estate, Choi Hung access road;22.336128432091;114.20447573053;彩虹邨碧海楼, 彩虹邨通道;2019-11-05T05:00:04+08:00;2019-11-05 16:41:42;
712;001743;順利邨利康樓, 順清街;Lee Hong House Shun Lee Estate, Shun Ching Street;22.330657542091;114.22576251053;顺利邨利康楼, 顺清街;2019-11-05T05:00:04+08:00;2019-11-05 16:41:43;
713;001744;順安邨安逸樓, 利安道;On Yat House Shun On Estate, Lee On Road;22.327285442091;114.22676750053;顺安邨安逸楼, 利安道;2019-11-05T05:00:04+08:00;2019-11-05 16:41:43;
714;001745;順天邨天韻樓, 順安道;Tin Wan House Shun Tin Estate, Shun On Road;22.326063382091;114.22836333053;顺天邨天韵楼, 顺安道;2019-11-05T05:00:04+08:00;2019-11-05 16:41:44;
715;001746;秀茂坪商場, 秀明道;Sau Mau Ping Shopping Centre, Sau Ming Road;22.319147142091;114.23144359053;秀茂坪商场, 秀明道;2019-11-05T05:00:04+08:00;2019-11-05 16:41:45;
716;001747;秀茂坪邨秀安樓, 秀明道;Sau On House Sau Mau Ping Estate, Sau Ming Road;22.316625812091;114.23339814053;秀茂坪邨秀安楼, 秀明道;2019-11-05T05:00:04+08:00;2019-11-05 16:41:45;
717;001748;德田邨德敬樓, 碧雲道;Tak King House Tak Tin Estate, Pik Wan Road;22.311189452091;114.23823194053;德田邨德敬楼, 碧云道;2019-11-05T05:00:04+08:00;2019-11-05 16:41:46;
718;001749;廣田邨廣靖樓, 碧雲道;Kwong Ching House Kwong Tin Estate, Pik Wan Road;22.304783122091;114.23831197053;广田邨广靖楼, 碧云道;2019-11-05T05:00:04+08:00;2019-11-05 16:41:46;
719;001750;廣田商場, 碧雲道;Kwong Tin Shopping Centre, Pik Wan Road;22.302688872091;114.23946591053;广田商场, 碧云道;2019-11-05T05:00:04+08:00;2019-11-05 16:41:47;
720;001751;廣明苑, 寶康路;Kwong Ming Court, Po Hong Road;22.313227382091;114.26035523053;广明苑, 宝康路;2019-11-05T05:00:04+08:00;2019-11-05 16:41:48;
721;001752;新寶城, 銀澳路;La Cite Noble, Ngan O Road;22.314385862091;114.26662602053;新宝城, 银澳路;2019-11-05T05:00:04+08:00;2019-11-05 16:41:48;
722;001753;景林邨, 寶琳北路;King Lam Estate, Po Lam Road North;22.322157142091;114.26110043053;景林邨, 宝琳北路;2019-11-05T05:00:04+08:00;2019-11-05 16:41:49;
723;001754;煜明苑, 銀澳路;Yuk Ming Court, Ngan O Road;22.314514912091;114.26674474053;煜明苑, 银澳路;2019-11-05T05:00:04+08:00;2019-11-05 16:41:50;
724;001755;寶林邨寶儉樓, 寶豐路;Po Kim House Po Lam Estate, Po Fung Road;22.324376342091;114.25670434053;宝林邨宝俭楼, 宝丰路;2019-11-05T05:00:04+08:00;2019-11-05 16:41:50;
725;001756;康寧道公園, 康寧道;Hong Ning Road Park, Hong Ning Road;22.321435372091;114.22445306053;康宁道公园, 康宁道;2019-11-05T05:00:04+08:00;2019-11-05 16:41:51;
726;001757;慈雲山 (北);Tsz Wan Shan (North);22.350938772091;114.19833167053;慈云山 (北);2019-11-05T05:00:04+08:00;2019-11-05 16:41:51;
727;001758;慈愛苑愛富閣, 慈雲山道;Oi Fu House Tsz Oi Court, Tsz Wan Shan Road;22.350659022091;114.19929515053;慈爱苑爱富阁, 慈云山道;2019-11-05T05:00:04+08:00;2019-11-05 16:41:52;
728;001759;寶康公園, 寶康路;Po Hong Park, Po Hong Road;22.318971602091;114.25648629053;宝康公园, 宝康路;2019-11-05T05:00:04+08:00;2019-11-05 16:41:53;
729;001760;茵怡花園, 寶康路;Verbena Heights, Po Hong Road;22.321848032091;114.25538107053;茵怡花园, 宝康路;2019-11-05T05:00:04+08:00;2019-11-05 16:41:53;
730;001761;天馬苑, 龍翔道;Tin Ma Court, Lung Cheung Road;22.342510512091;114.18578915053;天马苑, 龙翔道;2019-11-05T05:00:04+08:00;2019-11-05 16:41:54;
731;001762;發祥街西, 深旺道;Fat Tseung Street West, Sham Mong Road;22.330126002091;114.15124965053;发祥街西, 深旺道;2019-11-05T05:00:04+08:00;2019-11-05 16:41:54;
732;001763;彩明苑彩富閣, 景嶺路;Choi Fu House Choi Ming Court, King Ling Road;22.308146392091;114.25317597053;彩明苑彩富阁, 景岭路;2019-11-05T05:00:04+08:00;2019-11-05 16:41:55;
733;001764;調景嶺站, 景嶺路;Tiu Keng Leng Station, King Ling Road;22.305483432091;114.25277068053;调景岭站, 景岭路;2019-11-05T05:00:04+08:00;2019-11-05 16:41:55;
734;001765;豐力樓, 龍翔道;Phoenix House, Lung Cheung Road;22.342559752091;114.17294742053;丰力楼, 龙翔道;2019-11-05T05:00:04+08:00;2019-11-05 16:41:56;
735;001766;畢架山花園, 龍翔道;Beacon Heights, Lung Cheung Road;22.341561202091;114.16732372053;毕架山花园, 龙翔道;2019-11-05T05:00:04+08:00;2019-11-05 16:41:56;
736;001767;豐力樓, 龍翔道;Phoenix House, Lung Cheung Road;22.343045712091;114.17286134053;丰力楼, 龙翔道;2019-11-05T05:00:04+08:00;2019-11-05 16:41:57;
737;001768;坪石邨翠石樓, 清水灣道;Tsui Shek House Ping Shek Estate, Clear Water Bay Road;22.333270812091;114.20773008053;坪石邨翠石楼, 清水湾道;2019-11-05T05:00:04+08:00;2019-11-05 16:41:57;
738;001769;拔萃女書院, 加士居道;Diocesan Girls' School, Gascoigne Road;22.307529462091;114.17292139053;拔萃女书院, 加士居道;2019-11-05T05:00:04+08:00;2019-11-05 16:41:58;
739;001770;旺角警署, 彌敦道;Mong Kok Police Station, Nathan Road;22.324568192091;114.16836400053;旺角警署, 弥敦道;2019-11-05T05:00:04+08:00;2019-11-05 16:41:58;
740;001772;馬頭圍邨洋葵樓, 馬頭涌道;Geranium House Ma Tau Wai Estate, Ma Tau Chung Road;22.322468772091;114.18759630053;马头围邨洋葵楼, 马头涌道;2019-11-05T05:00:04+08:00;2019-11-05 16:41:59;
741;001773;臨華街, 宏照道;Lam Wah Street, Wang Chiu Road;22.323544232091;114.20888965053;临华街, 宏照道;2019-11-05T05:00:04+08:00;2019-11-05 16:41:59;
742;001774;基榮小學, 荔枝角道;Kei Wing Primary School, Lai Chi Kok Road;22.322666112091;114.16795636053;基荣小学, 荔枝角道;2019-11-05T05:00:04+08:00;2019-11-05 16:42:00;
743;001775;旺角中心, 彌敦道;Argyle Centre, Nathan Road;22.319920602091;114.16931500053;旺角中心, 弥敦道;2019-11-05T05:00:04+08:00;2019-11-05 16:42:01;
744;001776;彩雲邨, 清水灣道;Choi Wan Estate, Clear Water Bay Road;22.333499332091;114.21476078053;彩云邨, 清水湾道;2019-11-05T05:00:04+08:00;2019-11-05 16:42:01;
745;001777;中匯街, 深旺道;Chung Wui Street, Sham Mong Road;22.322569492091;114.15982485053;中汇街, 深旺道;2019-11-05T05:00:04+08:00;2019-11-05 16:42:02;
746;001778;唐明苑, 唐明街;Tong Ming Court, Tong Ming Street;22.310249752091;114.25772815053;唐明苑, 唐明街;2019-11-05T05:00:04+08:00;2019-11-05 16:42:02;
747;001779;彩雲邨白虹樓, 新清水灣道;Pak Hung House Choi Wan Estate, New Clear Water Bay Road;22.332335452091;114.21519595053;彩云邨白虹楼, 新清水湾道;2019-11-05T05:00:04+08:00;2019-11-05 16:42:03;
748;001780;基順小學, 新清水灣道;Kei Shun School, New Clear Water Bay Road;22.332452392091;114.22353468053;基顺小学, 新清水湾道;2019-11-05T05:00:04+08:00;2019-11-05 16:42:04;
749;001781;秀茂坪邨秀樂樓, 秀明道;Sau Lok House Sau Mau Ping Estate, Sau Ming Road;22.321295142091;114.23088557053;秀茂坪邨秀乐楼, 秀明道;2019-11-05T05:00:04+08:00;2019-11-05 16:42:04;
750;001782;秀茂坪邨秀明樓, 秀明道;Sau Ming House Sau Mau Ping Estate, Sau Ming Road;22.315026212091;114.23459637053;秀茂坪邨秀明楼, 秀明道;2019-11-05T05:00:04+08:00;2019-11-05 16:42:05;
751;001783;興田邨, 連德道;Hing Tin Estate, Lin Tak Road;22.312510892091;114.23888185053;兴田邨, 连德道;2019-11-05T05:00:04+08:00;2019-11-05 16:42:05;
752;001784;麗港公園, 偉發道;Laguna Park, Wai Fat Road;22.308048542091;114.22676579053;丽港公园, 伟发道;2019-11-05T05:00:04+08:00;2019-11-05 16:42:06;
753;001785;欣景路;Yan King Road;22.323392562091;114.25875746053;欣景路;2019-11-05T05:00:04+08:00;2019-11-05 16:42:06;
754;001786;順利邨利明樓, 順清街;Lee Ming House Shun Lee Estate, Shun Ching Street;22.331738642091;114.22452414053;顺利邨利明楼, 顺清街;2019-11-05T05:00:04+08:00;2019-11-05 16:42:07;
755;001787;順利邨利業樓, 利安道;Lee Yip House Shun Lee Estate, Lee On Road;22.331876202091;114.22579345053;顺利邨利业楼, 利安道;2019-11-05T05:00:04+08:00;2019-11-05 16:42:07;
756;001788;順利消防局, 利安道;Shun Lee Fire Station, Lee On Road;22.332063722091;114.22266669053;顺利消防局, 利安道;2019-11-05T05:00:04+08:00;2019-11-05 16:42:08;
757;001789;高俊苑, 高超道;Ko Chun Court, Ko Chiu Road;22.298020502091;114.24105674053;高俊苑, 高超道;2019-11-05T05:00:04+08:00;2019-11-05 16:42:08;
758;001790;高怡邨, 高超道;Ko Yee Estate, Ko Chiu Road;22.296512312091;114.24184989053;高怡邨, 高超道;2019-11-05T05:00:04+08:00;2019-11-05 16:42:09;
759;001791;油塘中心, 欣榮街;Yau Tong Centre, Yan Wing Street;22.294496092091;114.23922780053;油塘中心, 欣荣街;2019-11-05T05:00:04+08:00;2019-11-05 16:42:10;
760;001792;油塘;Yau Tong;22.295703062091;114.23850195053;油塘;2019-11-05T05:00:04+08:00;2019-11-05 16:42:10;
761;001793;高怡邨, 高超道;Ko Yee Estate, Ko Chiu Road;22.296734012091;114.24191426053;高怡邨, 高超道;2019-11-05T05:00:04+08:00;2019-11-05 16:42:11;
762;001794;高俊苑, 高超道;Ko Chun Court, Ko Chiu Road;22.297873692091;114.24090098053;高俊苑, 高超道;2019-11-05T05:00:04+08:00;2019-11-05 16:42:12;
763;001795;康柏苑金柏閣, 碧雲道;Kam Pak House Hong Pak Court, Pik Wan Road;22.302228162091;114.24072053053;康柏苑金柏阁, 碧云道;2019-11-05T05:00:04+08:00;2019-11-05 16:42:12;
764;001796;黃大仙警署, 彩虹道;Wong Tai Sin Police Station, Choi Hung Road;22.338970062091;114.19712949053;黄大仙警署, 彩虹道;2019-11-05T05:00:04+08:00;2019-11-05 16:42:13;
765;001797;觀塘道休憩處, 觀塘道;Kwun Tong Road Sitting-out Area, Kwun Tong Road;22.318072952091;114.21503387053;观塘道休憩处, 观塘道;2019-11-05T05:00:04+08:00;2019-11-05 16:42:13;
766;001798;德田邨德隆樓, 碧雲道;Tak Lung House Tak Tin Estate, Pik Wan Road;22.306971142091;114.23926172053;德田邨德隆楼, 碧云道;2019-11-05T05:00:04+08:00;2019-11-05 16:42:14;
767;001799;康寧道公園, 康寧道;Hong Ning Road Park, Hong Ning Road;22.320852922091;114.22398519053;康宁道公园, 康宁道;2019-11-05T05:00:04+08:00;2019-11-05 16:42:14;
768;001800;彩雲聖若瑟小學, 清水灣道;Choi Wan St. Joseph's Primary School, Clear Water Bay Road;22.334293392091;114.21177304053;彩云圣若瑟小学, 清水湾道;2019-11-05T05:00:04+08:00;2019-11-05 16:42:15;
769;001801;鴉蘭街, 彌敦道;Arran Street, Nathan Road;22.323441122091;114.16840353053;鸦兰街, 弥敦道;2019-11-05T05:00:04+08:00;2019-11-05 16:42:15;
770;001802;欽州街, 長沙灣道;Yen Chow Street, Cheung Sha Wan Road;22.331232942091;114.16177790053;钦州街, 长沙湾道;2019-11-05T05:00:04+08:00;2019-11-05 16:42:16;
771;001803;紅磡南道;Hung Hom South Road;22.305195542091;114.18504872053;红磡南道;2019-11-05T05:00:04+08:00;2019-11-05 16:42:16;
772;001804;機利士南路;Gillies Avenue South;22.307347652091;114.18452885053;机利士南路;2019-11-05T05:00:04+08:00;2019-11-05 16:42:17;
773;001805;機利士南路;Gillies Avenue South;22.307153962091;114.18463828053;机利士南路;2019-11-05T05:00:04+08:00;2019-11-05 16:42:18;
774;001806;紅磡南道;Hung Hom South Road;22.305358132091;114.18524703053;红磡南道;2019-11-05T05:00:04+08:00;2019-11-05 16:42:18;
775;001807;民泰街, 紅磡道;Man Tai Street, Hung Hom Road;22.306373282091;114.18926025053;民泰街, 红磡道;2019-11-05T05:00:04+08:00;2019-11-05 16:42:19;
776;001808;海逸豪園;Laguna Verde;22.307782552091;114.19221810053;海逸豪园;2019-11-05T05:00:04+08:00;2019-11-05 16:42:19;
777;001809;北帝街, 木廠街;Pak Tai Street, Mok Cheong Street;22.322934342091;114.19009001053;北帝街, 木厂街;2019-11-05T05:00:04+08:00;2019-11-05 16:42:20;
778;001810;香港盲人輔導會, 木廠街;The HK Society for the Blind, Mok Cheong Street;22.321440002091;114.19356059053;香港盲人辅导会, 木厂街;2019-11-05T05:00:04+08:00;2019-11-05 16:42:21;
779;001811;翔龍灣, 土瓜灣道;Grand Waterfront, To Kwa Wan Road;22.319877362091;114.19312049053;翔龙湾, 土瓜湾道;2019-11-05T05:00:04+08:00;2019-11-05 16:42:21;
780;001812;貴州街, 土瓜灣道;Kwei Chow Street, To Kwa Wan Road;22.318293832091;114.19163321053;贵州街, 土瓜湾道;2019-11-05T05:00:04+08:00;2019-11-05 16:42:22;
781;001813;落山道, 土瓜灣道;Lok Shan Road, To Kwa Wan Road;22.317070972091;114.19047281053;落山道, 土瓜湾道;2019-11-05T05:00:04+08:00;2019-11-05 16:42:23;
782;001814;馬坑涌道, 馬頭圍道;Ma Hang Chung Road, Ma Tau Wai Road;22.319286732091;114.18770316053;马坑涌道, 马头围道;2019-11-05T05:00:04+08:00;2019-11-05 16:42:24;
783;001815;德田邨德樂樓, 碧雲道;Tak Lok House Tak Tin Estate, Pik Wan Road;22.309306852091;114.23903345053;德田邨德乐楼, 碧云道;2019-11-05T05:00:04+08:00;2019-11-05 16:42:25;
784;001816;美德樓, 鳳德道;Mei Tak House, Fung Tak Road;22.343387422091;114.19810621053;美德楼, 凤德道;2019-11-05T05:00:04+08:00;2019-11-05 16:42:26;
785;001817;九龍中央郵政局, 彌敦道;Kowloon Central Post Office, Nathan Road;22.308834622091;114.17118148053;九龙中央邮政局, 弥敦道;2019-11-05T05:00:04+08:00;2019-11-05 16:42:26;
786;001818;寶盈花園, 寶邑路;Bauhinia Garden, Po Yap Road;22.307711102091;114.26217901053;宝盈花园, 宝邑路;2019-11-05T05:00:04+08:00;2019-11-05 16:42:27;
787;001819;將軍澳站, 寶邑路;Tseung Kwan O Station, Po Yap Road;22.307020292091;114.26012525053;将军澳站, 宝邑路;2019-11-05T05:00:04+08:00;2019-11-05 16:42:28;
788;001820;將軍澳中心, 寶邑路;Park Central, Po Yap Road;22.305884722091;114.25698347053;将军澳中心, 宝邑路;2019-11-05T05:00:04+08:00;2019-11-05 16:42:28;
789;001821;健明邨, 景嶺路;Kin Ming Estate, King Ling Road;22.306625192091;114.25182331053;健明邨, 景岭路;2019-11-05T05:00:04+08:00;2019-11-05 16:42:29;
790;001822;富康花園, 寶康路;Beverly Garden, Po Hong Road;22.310280642091;114.26286512053;富康花园, 宝康路;2019-11-05T05:00:04+08:00;2019-11-05 16:42:30;
791;001823;唐明街;Tong Ming Street;22.310442242091;114.25886195053;唐明街;2019-11-05T05:00:04+08:00;2019-11-05 16:42:30;
792;001824;將軍澳中心, 寶邑路;Park Central, Po Yap Road;22.306218742091;114.25713001053;将军澳中心, 宝邑路;2019-11-05T05:00:04+08:00;2019-11-05 16:42:31;
793;001825;將軍澳站, 寶邑路;Tseung Kwan O Station, Po Yap Road;22.307238412091;114.26004538053;将军澳站, 宝邑路;2019-11-05T05:00:04+08:00;2019-11-05 16:42:32;
794;001826;將軍澳廣場, 寶邑路;Tseung Kwan O Plaza, Po Yap Road;22.308004652091;114.26243183053;将军澳广场, 宝邑路;2019-11-05T05:00:04+08:00;2019-11-05 16:42:32;
795;001827;煜明苑, 昭信路;Yuk Ming Court, Chiu Shun Road;22.314763482091;114.26841727053;煜明苑, 昭信路;2019-11-05T05:00:04+08:00;2019-11-05 16:42:33;
796;001828;煜明苑, 昭信路;Yuk Ming Court, Chiu Shun Road;22.314560422091;114.26848238053;煜明苑, 昭信路;2019-11-05T05:00:04+08:00;2019-11-05 16:42:33;
797;001829;彩虹邨, 太子道東;Choi Hung Estate, Prince Edward Road East;22.335385352091;114.20409160053;彩虹邨, 太子道东;2019-11-05T05:00:04+08:00;2019-11-05 16:42:34;
798;001830;空郵中心, 航膳西路;Air Mail Centre, Catering Road West;22.301900012091;113.93105841053;空邮中心, 航膳西路;2019-11-05T05:00:04+08:00;2019-11-05 16:42:34;
799;001831;機場警署, 航膳西路;Airport Police Station, Catering Road West;22.301332102091;113.93150811053;机场警署, 航膳西路;2019-11-05T05:00:04+08:00;2019-11-05 16:42:35;
800;001832;二號檢查閘, 暢連路;Gate House No.2, Cheong Lin Road;22.310769292091;113.93645407053;二号检查闸, 畅连路;2019-11-05T05:00:04+08:00;2019-11-05 16:42:36;
801;001833;一號及二號客運大樓, 暢達路;Terminal 1 and Terminal 2, Cheong Tat Road;22.313054432091;113.93705021053;一号及二号客运大楼, 畅达路;2019-11-05T05:00:04+08:00;2019-11-05 16:42:36;
802;001834;暢達路;Cheong Tat Road;22.316924932091;113.93566252053;畅达路;2019-11-05T05:00:04+08:00;2019-11-05 16:42:37;
803;001836;富豪機場酒店,  暢達路;Regal Airport Hotel, Cheong Tat Road;22.319353342091;113.93396777053;富豪机场酒店,  畅达路;2019-11-05T05:00:04+08:00;2019-11-05 16:42:37;
804;001837;機場 (地面運輸中心);Airport (Ground Transportation Centre);22.314155382091;113.93690708053;机场 (地面运输中心);2019-11-05T05:00:04+08:00;2019-11-05 16:42:38;
805;001838;機場空運中心, 駿運路;Airport Freight Forwarding Centre, Chun Wan Road;22.295103112091;113.92453797053;机场空运中心, 骏运路;2019-11-05T05:00:04+08:00;2019-11-05 16:42:38;
806;001839;機場空運中心, 駿運路;Airport Freight Forwarding Centre, Chun Wan Road;22.294954752091;113.92331355053;机场空运中心, 骏运路;2019-11-05T05:00:04+08:00;2019-11-05 16:42:39;
807;001842;亞洲空運中心, 駿坪路;Asia Airfreight Terminal, Chun Ping Road;22.295849412091;113.92082136053;亚洲空运中心, 骏坪路;2019-11-05T05:00:04+08:00;2019-11-05 16:42:39;
808;001844;國泰城, 觀景路;Cathay Pacific City, Scenic Road;22.297636222091;113.93331853053;国泰城, 观景路;2019-11-05T05:00:04+08:00;2019-11-05 16:42:40;
809;001845;國泰城, 駿明路;Cathay Pacific City, Chun Ming Road;22.297630222091;113.93286939053;国泰城, 骏明路;2019-11-05T05:00:04+08:00;2019-11-05 16:42:40;
810;001846;飛機燃料庫, 觀景路;Aviation Fuel Tank Farm, Scenic Road;22.293374192091;113.93210167053;飞机燃料库, 观景路;2019-11-05T05:00:04+08:00;2019-11-05 16:42:41;
811;001847;飛機燃料庫, 觀景路;Aviation Fuel Tank Farm, Scenic Road;22.293103912091;113.93217964053;飞机燃料库, 观景路;2019-11-05T05:00:04+08:00;2019-11-05 16:42:41;
812;001848;DHL 中亞區樞紐中心, 南環路;DHL's Central Asia Hub, South Perimeter Road;22.295176702091;113.91762416053;DHL 中亚区枢纽中心, 南环路;2019-11-05T05:00:04+08:00;2019-11-05 16:42:42;
813;001849;政府飛行服務隊, 南環路;Government Flying Service, South Perimeter Road;22.295433762091;113.91096548053;政府飞行服务队, 南环路;2019-11-05T05:00:04+08:00;2019-11-05 16:42:43;
814;001850;飛機維修區;Aircraft Maintenance Area;22.304293352091;113.89929240053;飞机维修区;2019-11-05T05:00:04+08:00;2019-11-05 16:42:43;
815;001851;政府飛行服務隊, 南環路;Government Flying Service, South Perimeter Road;22.295493452091;113.91118842053;政府飞行服务队, 南环路;2019-11-05T05:00:04+08:00;2019-11-05 16:42:44;
816;001852;DHL 中亞區樞紐中心, 南環路;DHL's Central Asia Hub, South Perimeter Road;22.295218092091;113.91729784053;DHL 中亚区枢纽中心, 南环路;2019-11-05T05:00:04+08:00;2019-11-05 16:42:45;
817;001853;青嶼幹線繳費廣場;Lantau Link Toll Plaza;22.338232802091;114.04196854053;青屿干线缴费广场;2019-11-05T05:00:04+08:00;2019-11-05 16:42:45;
818;001854;青嶼幹線繳費廣場;Lantau Link Toll Plaza;22.339339292091;114.04211697053;青屿干线缴费广场;2019-11-05T05:00:04+08:00;2019-11-05 16:42:46;
